age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
29,Private,236572,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,1590,48,United-States,<=50K
44,Self-emp-not-inc,336320,Masters,14,Never-married,Other-service,Not-in-family,White,Female,0,0,45,United-States,<=50K
45,Private,176989,HS-grad,9,Separated,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
35,Self-emp-not-inc,312485,7th-8th,4,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,80,Haiti,<=50K
17,Private,150389,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,6,United-States,<=50K
30,Private,65225,HS-grad,9,Married-AF-spouse,Adm-clerical,Husband,White,Male,0,0,40,England,<=50K
49,Federal-gov,77482,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
42,Private,187795,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,50,United-States,>50K
43,Self-emp-not-inc,147110,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,75,United-States,>50K
25,Private,273754,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,40,United-States,<=50K
45,Private,56716,Bachelors,13,Divorced,Sales,Other-relative,White,Male,0,2824,48,United-States,>50K
19,Private,133252,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
47,Local-gov,321224,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
27,Private,33851,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,44,United-States,<=50K
37,Private,352191,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,60,United-States,<=50K
26,Private,29902,Bachelors,13,Divorced,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
72,Private,159889,Some-college,10,Widowed,Priv-house-serv,Not-in-family,White,Female,0,0,8,United-States,<=50K
26,Self-emp-inc,162482,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,60,United-States,<=50K
21,State-gov,269704,Some-college,10,Never-married,Prof-specialty,Not-in-family,Other,Male,0,0,15,?,<=50K
21,,267916,Some-college,10,Never-married,,Own-child,White,Female,0,0,40,United-States,<=50K
60,Self-emp-not-inc,46700,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,50,England,<=50K
50,Private,209912,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,>50K
46,State-gov,202729,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,?,>50K
22,Private,252924,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
56,Self-emp-not-inc,220187,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
17,Private,74232,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,15,United-States,<=50K
29,Private,194869,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
21,Without-pay,125442,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,50,United-States,<=50K
53,Federal-gov,38121,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
31,Private,164309,11th,7,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
39,Self-emp-not-inc,184635,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,<=50K
54,Private,175680,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
17,Private,24228,12th,8,Never-married,Sales,Own-child,White,Female,0,0,10,United-States,<=50K
41,Private,94663,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,England,<=50K
34,Private,119411,Doctorate,16,Separated,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,40,China,>50K
32,Private,170585,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
63,State-gov,43816,10th,6,Divorced,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
33,Private,103435,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
47,State-gov,103406,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
29,,147280,HS-grad,9,Married-spouse-absent,,Unmarried,Black,Female,0,0,35,United-States,<=50K
32,Private,193465,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
35,Private,226585,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
39,Self-emp-not-inc,47050,7th-8th,4,Never-married,Other-service,Not-in-family,White,Female,0,0,28,United-States,<=50K
19,Private,116828,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
43,?,201495,Bachelors,13,Divorced,?,Not-in-family,White,Female,0,0,50,United-States,<=50K
40,State-gov,77522,Doctorate,16,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,20,China,<=50K
47,Private,189680,11th,7,Divorced,Other-service,Unmarried,White,Female,0,0,16,United-States,<=50K
43,Private,175943,Bachelors,13,Separated,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
51,Private,253487,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K
41,Federal-gov,400411,Assoc-acdm,12,Never-married,Exec-managerial,Other-relative,White,Female,0,0,40,United-States,<=50K
62,?,190531,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,4,United-States,<=50K
38,Private,65314,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
42,Self-emp-not-inc,136986,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
58,?,34962,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
26,State-gov,206825,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,7,United-States,<=50K
37,Self-emp-not-inc,29865,HS-grad,9,Separated,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
46,Private,107231,Bachelors,13,Divorced,Sales,Unmarried,White,Female,0,0,48,United-States,>50K
54,Local-gov,182344,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,135591,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,France,<=50K
44,Private,162108,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,1876,44,United-States,<=50K
35,Self-emp-not-inc,290702,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,50,United-States,<=50K
30,Private,166543,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,Private,186934,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
27,Private,131320,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
29,Private,55860,Assoc-acdm,12,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
54,Private,238992,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,3103,0,42,United-States,>50K
52,Self-emp-inc,182677,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,>50K
26,Private,20466,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,48,United-States,<=50K
45,Private,185892,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
24,Private,409330,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,60,United-States,>50K
35,Self-emp-inc,145759,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
22,Private,114393,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
41,Local-gov,59956,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60,United-States,>50K
38,Private,328001,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,El-Salvador,<=50K
55,Private,194490,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
23,Private,278224,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
61,Self-emp-not-inc,209190,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
43,Private,202565,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
32,Private,72330,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male,15024,0,50,United-States,>50K
41,Local-gov,241585,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
49,Private,328320,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
62,Self-emp-inc,165998,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1902,50,United-States,<=50K
38,Private,37618,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K
69,Private,105252,11th,7,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,40,United-States,>50K
44,State-gov,231861,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,38,United-States,>50K
57,Private,153486,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,3103,0,45,United-States,>50K
46,Private,68262,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
27,Private,188571,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,Germany,<=50K
64,Local-gov,163198,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,206459,Some-college,10,Never-married,Other-service,Other-relative,White,Female,0,0,40,United-States,<=50K
25,Self-emp-not-inc,216413,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
32,Private,296432,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,>50K
51,Private,98415,HS-grad,9,Widowed,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
52,Self-emp-not-inc,200746,12th,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
33,Private,149903,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,United-States,>50K
41,Private,144002,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,>50K
53,Private,162155,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Columbia,>50K
17,Private,124969,11th,7,Never-married,Other-service,Own-child,Black,Male,0,0,16,United-States,<=50K
46,Private,205427,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,>50K
35,Private,144089,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
52,Self-emp-not-inc,138496,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
34,Self-emp-not-inc,176491,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,4064,0,40,United-States,<=50K
28,Private,306455,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1977,50,England,>50K
40,Private,120238,Masters,14,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,Private,209088,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,255364,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K
41,Federal-gov,160808,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,3325,0,40,United-States,<=50K
18,Private,175211,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,10,United-States,<=50K
39,Private,48063,12th,8,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
77,Private,126470,Doctorate,16,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,6,United-States,<=50K
20,?,98047,Some-college,10,Never-married,?,Own-child,White,Male,0,0,30,United-States,<=50K
30,Federal-gov,97305,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,5178,0,40,United-States,>50K
66,Local-gov,313331,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,10,United-States,<=50K
26,Private,159732,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
37,Private,133425,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,20,United-States,<=50K
57,Self-emp-inc,169583,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
40,Private,243197,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
32,State-gov,35142,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
40,Private,239813,11th,7,Married-AF-spouse,Transport-moving,Husband,Black,Male,0,1902,45,United-States,>50K
23,Private,238527,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
61,Local-gov,124367,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
36,Federal-gov,340122,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,48,United-States,<=50K
40,Private,293445,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,1590,48,United-States,<=50K
20,Self-emp-not-inc,311365,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,>50K
21,Private,33447,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
46,Self-emp-inc,170830,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,35,?,>50K
32,Private,190403,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
39,State-gov,79344,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,10,United-States,<=50K
47,State-gov,538002,HS-grad,9,Separated,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
31,Private,342117,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Germany,>50K
27,Private,245360,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,<=50K
54,Private,118659,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,15024,0,33,United-States,>50K
36,Private,302528,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,<=50K
48,Private,205820,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,<=50K
56,Private,300851,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
65,Self-emp-inc,163610,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,10605,0,40,United-States,>50K
39,Self-emp-inc,356181,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,>50K
22,Self-emp-inc,143582,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
25,Private,199123,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,1980,45,United-States,<=50K
47,State-gov,219932,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,80,United-States,<=50K
65,Private,199530,Some-college,10,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
55,Private,30917,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,84,United-States,>50K
37,Self-emp-not-inc,87310,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,60,United-States,<=50K
41,Private,355912,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,50,United-States,>50K
36,Private,114377,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,87540,9th,5,Never-married,Exec-managerial,Own-child,White,Male,0,0,50,Mexico,<=50K
37,Private,102328,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
34,Private,201251,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,45,United-States,<=50K
46,Private,74402,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,3325,0,40,United-States,<=50K
43,?,72325,9th,5,Never-married,?,Unmarried,White,Female,0,0,50,United-States,<=50K
29,Private,245647,11th,7,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,<=50K
41,Local-gov,223067,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,28,United-States,>50K
40,Private,204067,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States,>50K
33,Private,222450,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,50,United-States,<=50K
37,Private,323581,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
61,Private,101520,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
56,Private,143075,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
44,Private,180060,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
38,Private,168986,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
56,State-gov,136845,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
53,Federal-gov,390290,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States,>50K
24,Private,52262,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,2174,0,40,United-States,<=50K
64,Private,287697,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,7298,0,50,?,>50K
26,Self-emp-not-inc,68482,Assoc-voc,11,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,60,United-States,>50K
60,Self-emp-not-inc,36008,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,>50K
62,Private,143147,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
18,Private,99277,HS-grad,9,Never-married,Sales,Own-child,Other,Female,0,0,30,United-States,<=50K
62,Private,155876,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,36,United-States,<=50K
30,Self-emp-not-inc,405226,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,14084,0,40,Dominican-Republic,>50K
42,Private,276217,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,60,United-States,<=50K
