Store,Sales,Customers,DayOfWeek,Open,Promo,SchoolHoliday,StateHoliday
676,3250,725,2,1,0,0,0
426,15050,0,2,1,1,0,0
376,4450,575,2,1,0,0,0
126,4650,575,2,1,1,0,0
376,0,0,2,1,0,0,0
326,0,0,0,0,1,0,0
826,9650,925,2,1,0,0,0
376,4850,775,2,1,0,0,0
876,8950,975,2,1,0,0,0
476,7250,625,0,1,1,0,0
576,5450,475,2,1,0,0,0
276,6350,825,0,1,1,0,0
776,11350,775,2,1,0,0,0
426,0,375,2,1,0,0,0
176,5850,775,2,1,0,0,0
226,0,0,0,1,0,0,0
326,5750,675,2,1,1,0,0
1102,5450,425,2,1,0,0,0
826,7550,525,2,1,1,1,0
376,4850,525,2,1,0,0,0
726,0,1075,0,1,1,1,0
126,6650,475,2,1,0,0,0
76,6250,925,2,1,1,1,0
576,11350,725,2,1,0,0,0
376,5950,625,2,1,0,0,0
1076,6850,925,2,1,0,0,0
726,4550,475,2,1,0,0,0
226,4950,475,2,1,1,1,0
876,9650,775,2,1,0,0,0
126,7050,875,2,1,0,0,0
326,3750,475,2,1,0,0,0
26,4850,575,2,1,0,0,0
276,9350,1125,2,1,0,0,0
326,3850,525,2,1,0,0,0
276,6250,525,0,1,1,1,0
126,9550,775,2,1,0,0,0
626,3150,1125,2,1,0,0,0
776,5750,675,2,1,1,0,0
526,9250,1575,2,1,0,0,0
776,5450,475,2,1,0,0,0
376,4450,575,2,1,0,0,0
226,7850,775,2,0,1,1,0
26,6150,775,2,1,0,0,0
126,4350,475,2,1,0,0,0
1026,6150,525,2,1,0,0,0
226,4950,525,2,1,0,0,0
976,0,0,2,1,1,0,0
626,2450,975,2,1,0,0,0
476,7450,4375,2,1,0,0,0
26,6350,525,2,1,0,0,0
476,9850,675,0,1,1,0,0
1076,0,0,2,1,0,0,0
326,5350,475,2,1,0,0,0
876,0,0,2,1,0,0,0
276,0,0,2,1,0,0,0
626,9150,825,0,1,1,1,0
426,2750,425,0,1,1,0,0
426,9150,3125,2,1,0,0,0
326,7350,725,2,1,0,0,0
126,7550,1175,2,1,0,0,0
226,6150,375,0,0,1,0,0
476,6550,1375,2,1,1,0,0
776,3950,375,2,1,0,0,0
1026,6250,725,2,1,1,1,0
1026,7750,775,2,1,0,0,0
1026,0,0,2,0,1,0,0
1076,10750,625,2,1,0,0,0
26,10650,375,2,1,0,0,0
626,13650,625,2,1,1,0,0
926,8150,625,2,1,0,0,0
126,0,0,2,1,0,0,0
276,7450,1025,0,1,1,1,0
326,4050,375,2,0,1,1,0
626,3250,525,2,1,0,0,0
626,0,0,2,1,0,0,0
26,5450,575,2,1,0,0,0
176,4650,475,2,1,1,0,0
176,9750,1025,2,1,0,0,0
376,2850,2425,2,1,0,0,0
826,8550,725,2,1,0,0,0
676,0,1175,0,1,1,1,0
326,6950,925,2,1,0,0,0
1026,10650,1025,2,1,0,0,0
26,4750,1125,2,1,0,0,0
626,3850,525,2,1,0,0,0
476,6550,625,2,1,1,1,0
976,8350,875,2,1,0,0,0
1026,6450,475,2,1,0,0,0
376,9550,975,2,1,0,0,0
976,7050,625,2,1,1,1,0
876,9650,825,2,1,0,0,0
226,8450,975,2,1,0,0,0
926,5850,975,2,1,1,1,0
476,4450,875,2,1,1,0,0
176,6650,775,2,1,0,0,0
626,0,275,0,1,1,1,0
726,3950,1275,2,0,0,1,a
776,7550,525,2,1,0,0,0
626,0,0,2,1,0,0,0
426,7950,675,2,1,0,0,0
776,5150,425,2,1,1,1,0
126,12950,475,0,0,0,0,0
276,4450,425,2,1,0,0,0
226,4350,425,2,0,1,1,0
326,7850,175,0,0,0,1,0
176,0,525,2,0,1,0,0
1076,9950,1025,2,1,0,0,0
576,4050,575,2,1,0,0,0
976,5150,425,2,1,0,0,0
76,30150,825,2,1,0,0,0
126,3650,425,2,1,0,0,0
526,6050,625,2,1,0,0,0
76,5350,675,2,1,1,0,0
176,9250,975,2,1,0,0,0
826,8850,825,2,1,0,0,0
826,6250,575,2,1,0,0,0
326,7150,575,2,1,0,0,0
1076,5050,425,2,1,1,0,0
276,4050,375,0,0,1,0,0
676,0,2375,2,1,0,0,0
176,4550,525,2,1,0,0,0
626,6250,725,2,1,0,0,0
1076,5250,675,2,1,0,0,0
1102,3450,525,2,1,0,0,0
576,6250,775,2,1,1,0,0
676,7750,825,2,1,1,1,0
776,0,0,0,1,1,1,0
976,5950,775,2,1,0,0,0
676,3950,525,2,1,0,0,0
176,4650,475,2,1,1,0,0
26,5950,825,2,1,1,1,0
76,6750,825,2,1,0,0,0
576,2950,575,2,1,0,0,0
326,0,0,2,1,0,0,0
326,8650,675,2,1,0,0,0
726,3750,375,0,1,1,1,0
276,10750,1275,2,1,0,0,0
476,8150,1025,2,1,0,0,0
676,12850,825,2,1,0,0,0
276,3950,575,2,0,0,1,a
826,15550,225,2,1,0,0,0
826,4650,625,2,1,1,1,0
276,7950,6925,2,1,0,0,0
1076,5850,1075,2,1,1,0,0
676,11450,1225,2,1,0,0,0
676,5750,475,0,0,1,0,0
1076,6150,725,2,1,1,0,0
276,0,0,2,1,0,0,0
576,7750,625,2,1,1,1,0
1076,4250,425,2,1,0,0,0
276,7750,925,2,1,0,0,0
826,12950,575,2,1,0,0,0
126,6850,875,2,0,1,0,0
276,9050,125,2,1,0,0,0
1026,5450,625,2,1,1,0,0
976,4950,675,2,1,1,1,0
26,7450,1325,2,1,0,0,0
276,1950,225,2,1,0,0,0
776,0,0,2,1,0,0,0
576,3850,375,2,0,1,0,0
576,0,0,2,1,1,1,0
376,5050,525,2,1,1,0,0
726,7950,625,2,1,0,0,0
326,6350,675,2,1,0,0,0
926,10950,625,2,1,1,0,0
476,0,0,2,1,0,0,0
376,6950,1125,0,1,1,0,0
326,18750,425,2,1,0,0,0
1026,6250,475,0,1,0,1,0
526,8250,475,2,1,0,0,0
726,10350,1125,2,1,0,0,0
426,9150,1775,2,1,0,0,0
176,16050,875,0,1,1,1,0
426,9050,625,2,1,0,0,0
676,4650,525,2,1,0,0,0
1076,10650,925,2,1,0,0,0
1076,10250,1025,2,1,0,0,0
976,11350,525,2,1,1,1,0
476,34850,1725,2,1,0,0,0
626,5750,525,2,1,1,0,0
626,14050,875,2,1,0,0,0
26,6050,575,2,1,0,0,0
826,8650,2575,2,1,0,0,0
276,5950,675,2,1,0,0,0
76,3150,725,2,1,0,0,0
426,6850,675,2,1,1,1,0
376,9250,1425,2,1,0,0,0
26,10350,1175,2,1,1,1,0
476,7550,1075,2,1,0,0,0
526,8950,925,0,0,0,1,0
26,4050,475,2,1,0,0,0
176,12350,825,0,1,1,0,0
1076,7650,575,0,0,1,0,0
576,4850,375,2,0,1,0,0
1076,17550,725,2,1,1,0,0
76,7850,675,2,1,1,1,0
1076,0,0,2,1,0,0,0
976,8050,575,2,1,0,0,0
1026,0,0,2,1,1,0,0
26,4350,525,2,1,0,0,0
1076,15250,525,2,1,0,0,0
576,0,2775,2,1,0,0,0
676,11350,0,2,1,1,1,0
1026,11150,775,2,1,0,0,0
1102,4950,475,2,1,1,0,0
726,7150,525,0,0,1,0,0
576,6350,525,2,1,0,0,0
476,5950,475,2,0,1,1,0
826,7850,975,0,1,1,0,0
226,12650,625,2,1,0,0,0
276,3750,425,2,1,0,0,0
576,11350,1075,2,1,1,1,0
876,10450,825,2,1,0,0,0
376,6950,775,2,1,0,0,0
776,8550,625,2,1,0,0,0
826,8650,775,0,1,1,0,0
76,9850,925,2,1,0,0,0
976,7250,725,2,0,1,1,0
726,3450,475,2,1,0,0,0
226,6750,625,2,1,0,0,0
1076,9750,975,2,1,0,0,0
926,7750,1025,2,1,0,0,0
1076,4850,675,2,1,1,0,0
926,7750,725,2,1,1,1,0
76,12050,1175,2,1,0,0,0
1076,0,0,0,0,1,0,0
676,11450,1225,2,1,0,0,0
276,5450,475,2,1,0,0,0
976,0,0,2,1,1,1,0
576,8050,875,2,1,0,0,0
276,4450,525,2,0,1,0,0
826,0,0,2,1,1,0,0
376,0,0,0,1,1,0,0
76,5750,575,2,1,0,0,0
976,3350,375,2,1,1,1,0
476,9850,675,0,0,1,0,0
526,11550,1525,2,1,0,0,0
426,7050,775,2,0,1,1,0
276,0,0,0,1,1,1,0
676,5650,975,2,1,1,1,0
976,11750,525,2,1,0,0,0
776,9250,725,2,1,0,0,0
726,21050,1025,2,1,1,0,0
726,3050,325,2,1,0,0,0
176,0,1175,2,1,1,0,0
526,5350,675,2,1,0,1,a
1102,11050,725,2,1,0,0,0
526,5450,575,2,0,1,0,0
876,0,0,0,0,1,0,0
426,8650,575,2,1,0,0,0
226,0,0,2,0,1,0,0
976,7550,625,0,0,1,0,0
676,8850,925,2,1,0,0,0
976,9050,1025,2,1,1,1,0
826,7550,1925,2,1,0,0,0
776,8450,775,2,1,0,0,0
476,5550,675,2,1,0,0,0
876,10150,1075,0,0,1,0,0
1076,6450,675,0,1,1,1,0
976,8950,825,2,1,0,0,0
226,22450,525,2,1,0,0,0
726,4150,3375,2,1,0,0,0
576,4550,325,2,1,0,0,0
126,6550,475,2,1,0,0,0
626,14650,525,2,1,0,0,0
476,2550,275,2,1,1,1,0
826,10750,775,2,1,0,0,0
1026,8650,675,0,1,0,1,0
726,5150,575,2,1,1,0,0
576,6950,575,2,1,0,0,0
726,6950,925,2,1,0,0,0
1076,7650,1075,0,0,1,0,0
976,4050,525,2,1,0,0,0
826,0,0,2,1,0,0,0
626,0,0,2,1,1,1,0
726,10950,1325,2,1,0,0,0
426,0,0,2,1,0,0,0
376,0,575,2,1,0,0,0
326,4150,425,2,1,0,0,0
676,8950,975,0,1,1,1,0
976,7550,725,0,1,1,0,0
326,4750,725,2,1,0,0,0
1026,22750,275,2,1,0,0,0
476,11350,1175,2,1,1,0,0
726,9150,725,2,1,1,0,0
1026,8550,575,2,1,0,0,0
1026,5750,725,0,0,1,0,0
726,6250,625,2,1,1,0,0
126,7750,625,2,1,1,1,0
326,5950,675,2,1,0,0,0
876,5650,525,2,1,0,0,0
676,8550,775,2,1,0,0,0
526,7950,775,2,1,0,0,0
976,4050,1475,2,1,1,0,0
626,9150,825,0,1,1,1,0
926,7850,725,0,1,0,1,0
176,12350,825,0,1,1,0,0
726,9450,825,2,1,1,1,0
576,6950,475,2,1,0,0,0
876,5650,475,0,1,1,0,0
1076,8250,875,0,1,1,0,0
876,7650,425,2,1,1,0,0
676,16050,575,0,1,1,1,0
676,11350,0,2,1,1,0,0
176,5050,575,2,1,1,1,0
426,4750,425,2,1,0,0,0
76,3550,475,2,0,1,1,0
426,3950,425,2,1,0,0,0
276,7950,1875,2,1,0,0,0
426,4950,575,0,1,1,1,0
976,0,0,2,1,0,0,0
826,2950,775,2,1,0,0,0
376,5850,975,0,1,1,1,0
876,14250,1175,2,1,0,0,0
826,5650,625,2,1,0,0,0
276,7750,675,2,0,1,1,0
926,5450,475,2,1,1,0,0
376,4450,475,2,1,0,0,0
726,10750,1375,2,1,0,0,0
226,6450,525,2,1,0,0,0
176,5450,575,2,0,1,0,0
426,8050,325,2,1,1,0,0
226,7750,525,2,1,0,0,0
776,6750,575,2,1,0,0,0
1076,13850,1125,2,1,1,0,0
976,5850,525,2,1,1,0,0
376,2650,325,2,1,0,0,0
626,7550,575,2,1,0,0,0
126,4550,575,0,1,1,0,0
1076,3850,375,2,1,0,0,0
526,0,0,0,1,0,1,0
426,0,0,2,1,0,0,0
326,6750,2075,2,1,0,0,0
876,0,925,2,1,1,1,0
476,5050,575,2,0,1,1,0
476,9550,425,2,1,0,0,0
76,6050,825,2,1,1,0,0
876,8150,725,2,0,1,0,0
926,6350,975,0,1,1,1,0
1026,13950,1325,2,1,1,1,0
776,5450,725,2,1,1,0,0
76,0,0,2,1,1,1,0
226,7450,725,0,1,1,1,0
726,3250,425,2,1,0,0,0
626,5450,225,2,1,0,0,0
726,6350,825,2,1,1,0,0
426,0,0,2,1,1,0,0
126,6350,775,2,0,1,0,0
976,6650,575,2,1,0,0,0
526,9750,1175,2,1,0,0,0
576,12450,3025,2,1,0,0,0
176,15150,325,2,1,0,0,0
326,9350,1075,2,1,0,0,0
776,8050,725,2,1,0,0,0
26,4150,1625,2,1,0,0,0
676,7950,275,2,1,0,0,0
576,4250,725,0,1,1,1,0
726,33750,3375,2,1,1,0,0
326,0,725,2,1,1,0,0
676,5050,475,2,1,0,0,0
326,7250,775,2,1,0,0,0
26,10150,975,2,1,0,0,0
526,4450,625,0,1,1,0,0
176,9550,625,2,1,1,1,0
226,20250,675,2,1,0,0,0
1026,5650,475,2,1,1,1,0
776,5550,525,2,1,1,1,0
876,8850,675,2,1,0,0,0
1026,9650,675,2,1,0,0,0
626,0,0,2,0,1,1,0
1026,9850,825,2,1,0,0,0
526,0,1625,2,1,0,0,0
926,0,0,2,1,0,0,0
576,6250,725,0,0,1,0,0
876,0,0,2,0,1,1,0
176,7450,825,2,1,1,0,0
1076,11550,775,2,1,0,0,0
826,5350,525,2,1,1,0,0
976,7350,925,2,1,0,0,0
226,12750,975,2,1,0,0,0
476,8750,925,2,1,0,0,0
1026,0,0,2,1,1,1,0
176,4150,375,2,1,0,0,0
676,10050,925,2,1,0,0,0
1076,12750,725,2,1,0,0,0
326,9750,625,2,1,0,0,0
876,5450,425,0,1,1,0,0
976,8250,825,2,1,1,0,0
726,5450,325,2,1,1,1,0
876,11650,875,2,1,0,1,a
826,4350,425,2,1,0,0,0
976,7350,925,2,1,0,0,0
226,7250,625,0,1,1,1,0
26,6250,675,2,1,1,1,0
1026,7750,1025,2,1,1,1,0
526,6150,725,2,0,0,1,a
376,5350,525,2,1,0,0,0
876,10250,825,2,1,0,0,0
926,8550,1125,2,1,1,1,0
726,0,0,2,1,0,0,0
426,3650,475,2,1,0,0,0
626,6650,725,0,0,1,0,0
576,5450,475,2,1,0,0,0
226,1350,475,2,1,0,0,0
726,0,1025,2,0,1,0,0
26,10350,1375,2,1,0,0,0
1076,11850,875,2,1,1,0,0
426,5350,725,2,0,1,0,0
776,8350,775,2,1,0,0,0
226,7250,625,0,1,1,0,0
676,3350,525,2,1,1,1,0
526,3250,425,2,0,1,1,0
226,5050,475,2,1,0,0,0
576,7050,475,2,0,0,1,a
176,0,0,2,1,0,0,0
1026,7250,1075,2,1,1,0,0
176,3150,875,2,1,0,0,0
426,0,925,2,0,1,1,0
676,5750,575,2,1,0,0,0
376,4450,475,2,1,0,0,0
976,8650,775,2,1,1,0,0
1102,6150,525,0,1,1,0,0
626,6150,925,2,1,1,1,0
226,5750,725,2,1,0,0,0
376,3250,375,0,1,1,0,0
976,4150,425,2,1,0,0,0
876,7250,775,2,1,0,0,0
826,0,0,2,0,1,0,0
1076,6850,875,2,1,1,1,0
476,4750,675,2,1,0,0,0
76,9550,925,2,1,1,1,0
726,12550,425,2,1,0,0,0
1026,9850,825,2,1,0,0,0
376,7150,625,0,1,1,1,0
1026,7550,775,0,0,0,1,0
426,6450,625,2,1,0,0,0
276,12350,825,0,1,1,0,0
976,4050,425,2,1,0,0,0
676,5750,575,2,1,1,0,0
326,4750,225,2,1,0,0,0
576,2750,325,2,1,0,0,0
1026,11150,675,2,1,0,0,0
626,5350,475,2,1,1,0,0
726,11150,1225,2,1,0,0,0
876,9750,875,2,1,0,0,0
226,0,0,2,0,1,0,0
976,3650,625,2,1,0,0,0
676,0,0,2,1,0,0,0
1076,4350,525,2,1,0,0,0
626,9650,1075,2,1,0,0,0
876,0,0,2,1,0,0,0
526,0,0,0,1,1,0,0
476,2250,0,2,1,1,1,0
626,4150,425,2,1,0,0,0
176,0,0,2,1,1,1,0
926,5950,525,2,1,0,0,0
276,8850,925,2,1,0,0,0
826,5350,375,2,1,0,0,0
1076,2950,1025,2,1,0,0,0
1076,6650,675,0,1,1,1,0
826,8350,1175,2,1,0,0,0
326,6850,425,0,1,0,1,0
876,9950,825,2,1,0,0,0
26,6750,775,2,1,1,0,0
976,0,725,2,1,0,0,0
226,8750,975,2,1,0,0,0
376,3950,475,2,1,0,0,0
226,2550,375,2,1,1,0,0
676,19950,675,2,1,0,0,0
26,14850,0,2,1,1,0,0
1076,5950,825,2,0,1,0,0
476,9150,775,0,1,1,1,0
776,4850,725,2,1,0,0,0
976,4150,375,2,0,1,1,0
1076,5350,575,2,1,1,0,0
276,9250,1125,2,1,1,0,0
976,10350,825,2,0,1,0,0
276,13150,625,2,1,0,0,0
76,4250,525,2,1,1,0,0
976,0,0,2,1,1,1,0
876,5250,625,2,1,0,0,0
1076,9850,0,2,1,0,0,0
876,7350,875,2,1,0,0,0
276,10350,925,2,1,1,0,0
826,0,0,2,0,0,1,a
876,0,0,2,1,0,0,0
726,5350,575,2,1,1,1,0
376,5050,525,2,1,1,0,0
126,9650,1175,2,1,0,0,0
676,7750,825,2,0,1,1,0
126,0,0,2,1,1,0,0
826,6550,725,2,1,0,0,0
376,11150,925,2,1,0,0,0
126,10250,2475,2,1,0,0,0
726,2950,275,2,1,0,0,0
876,5950,725,2,1,0,0,0
1076,9050,925,2,0,1,0,0
676,15950,275,2,1,1,0,0
76,2950,725,2,1,0,0,0
976,4950,675,2,1,1,1,0
726,11050,475,0,1,1,0,0
426,18650,1625,2,1,0,0,0
526,9550,775,0,0,1,0,0
1026,0,0,2,1,0,0,0
426,5450,725,2,1,0,0,0
1026,9250,875,2,1,0,0,0
26,10650,425,2,1,0,0,0
276,7450,625,2,1,0,0,0
1026,7050,725,2,0,1,0,0
1026,4250,425,2,0,1,0,0
976,5750,575,2,1,1,0,0
376,7550,925,0,1,1,0,0
826,7850,675,2,1,0,0,0
726,3750,375,0,1,1,1,0
76,8150,575,2,1,1,0,0
426,6050,625,2,1,0,0,0
1076,8250,1175,2,1,1,1,0
576,0,0,0,1,1,1,0
376,12250,1425,2,1,0,0,0
376,5450,475,2,1,1,0,0
376,4450,525,2,1,0,0,0
476,8450,675,2,1,0,0,0
226,21550,1025,2,1,0,0,0
776,0,0,2,1,1,1,0
76,6750,525,2,1,0,0,0
826,7550,575,2,1,0,0,0
776,8650,575,2,1,0,0,0
576,4450,625,2,1,0,0,0
926,5750,625,0,1,1,1,0
1076,6850,675,2,1,0,0,0
226,4950,475,2,1,1,0,0
476,7950,725,2,1,0,0,0
926,7650,875,0,1,0,1,0
176,4650,475,2,1,1,0,0
26,5350,675,2,1,1,0,0
826,8250,925,2,1,0,0,0
326,0,0,2,1,1,1,0
976,9950,1175,2,1,0,0,0
1026,0,0,2,1,1,0,0
126,3350,325,2,1,0,0,0
1076,5150,1225,2,1,0,0,0
976,8250,975,2,1,1,0,0
726,10250,1275,2,1,0,0,0
876,10950,0,0,0,0,1,0
426,4950,575,0,1,1,1,0
426,5750,1775,2,1,0,0,0
626,6650,725,0,0,1,0,0
276,5450,475,2,1,0,0,0
776,3750,375,0,1,1,1,0
676,8350,625,2,1,0,0,0
376,0,0,2,1,0,0,0
426,0,0,0,1,1,0,0
776,9050,675,2,1,0,0,0
276,7150,875,2,1,0,0,0
526,3950,425,0,0,1,0,0
926,6350,625,2,1,0,0,0
776,13350,925,2,1,0,0,0
76,3550,475,2,0,1,0,0
1076,0,0,2,1,0,0,0
676,6050,775,2,1,0,0,0
176,0,0,2,1,1,1,0
976,4950,675,2,1,1,0,0
276,8250,625,2,1,0,0,0
926,0,0,2,1,0,0,0
876,4050,525,2,1,0,0,0
326,6350,425,0,1,1,0,0
376,7550,975,0,1,1,1,0
1026,6050,275,2,0,1,1,0
326,8650,675,2,1,0,0,0
926,0,0,2,1,0,0,0
876,5050,275,2,1,1,0,0
576,0,0,2,1,0,0,0
76,5450,425,0,0,1,0,0
326,5350,475,2,1,0,0,0
376,9650,975,2,1,1,0,0
726,0,0,2,1,0,0,0
376,7350,525,0,1,1,0,0
1102,0,0,0,1,1,1,0
276,1950,675,2,1,0,0,0
926,7150,975,2,1,0,0,0
376,9050,2125,2,1,0,0,0
626,6950,575,2,1,0,0,0
476,9550,425,2,1,0,0,0
1102,5850,375,2,1,0,0,0
476,9050,1275,2,1,0,0,0
676,6450,875,0,1,1,1,0
376,7550,425,2,1,0,0,0
426,4750,575,0,1,1,1,0
976,6050,475,2,1,1,0,0
226,8550,675,2,1,1,1,0
76,8150,575,2,1,1,0,0
126,4450,825,2,1,1,1,0
976,0,0,0,0,1,0,0
126,5650,725,2,1,0,0,0
476,5250,725,2,1,0,0,0
376,7150,625,0,1,1,1,0
376,6250,775,2,1,1,1,0
976,5050,3525,2,1,0,0,0
276,5450,475,2,1,0,0,0
326,4250,525,2,1,1,0,0
726,4550,425,2,1,0,0,0
1026,0,0,2,0,1,0,0
876,7650,725,2,1,0,0,0
976,5550,675,2,1,1,0,0
676,4450,325,2,0,1,1,0
326,7250,775,2,1,0,0,0
626,12050,1675,2,1,1,0,0
826,8250,925,2,1,0,0,0
226,12750,975,2,1,0,0,0
526,3450,2575,2,1,0,0,0
1102,0,0,0,0,1,0,0
576,8450,575,2,1,0,0,0
376,9050,2125,2,1,0,0,0
1076,13150,1025,2,1,0,0,0
176,7350,875,2,1,0,0,0
576,0,0,0,1,1,0,0
76,7050,575,2,0,0,1,a
876,5950,525,2,1,1,0,0
76,6750,825,2,1,0,0,0
826,0,0,2,1,0,0,0
826,7350,475,2,1,0,0,0
826,3250,775,0,0,1,0,0
426,6950,1425,0,1,0,1,0
176,16250,775,0,1,1,0,0
826,7150,775,2,1,0,0,0
276,4350,575,2,1,0,0,0
276,19250,625,2,1,0,0,0
676,12650,1075,2,1,0,0,0
676,4450,475,0,0,1,0,0
26,6850,725,2,1,0,0,0
326,0,0,2,1,1,1,0
276,10550,825,2,1,1,0,0
126,7650,725,2,1,0,0,0
326,5350,525,2,1,0,0,0
826,11650,525,2,1,0,0,0
126,5150,475,2,1,0,0,0
126,0,0,2,1,1,0,0
126,0,0,2,1,0,0,0
426,8250,725,2,1,0,0,0
576,4650,375,2,1,0,0,0
626,6050,425,0,1,1,0,0
976,7750,625,2,1,1,0,0
776,6850,625,2,1,0,0,0
226,6750,875,2,1,1,1,0
826,5850,875,2,1,0,0,0
676,7750,975,2,1,0,0,0
376,7550,3225,0,1,0,1,0
926,11450,0,0,1,1,0,0
776,8350,1425,0,1,1,1,0
526,1750,325,2,1,0,0,0
826,5650,525,2,1,0,0,0
76,6050,825,2,0,1,0,0
26,4150,575,2,1,1,0,0
526,0,0,2,1,0,0,0
676,8550,575,2,1,0,0,0
126,8550,825,2,1,0,0,0
626,10850,1525,2,1,0,0,0
976,5750,625,2,0,1,0,0
1026,12850,2075,2,1,0,0,0
726,7850,725,2,1,0,0,0
226,4550,825,2,1,0,0,0
1026,4050,525,0,1,0,0,0
576,5050,1725,2,1,0,0,0
1076,0,0,2,1,0,1,a
776,8150,625,2,1,0,0,0
976,5550,2275,2,1,0,0,0
526,6150,1775,2,1,0,0,0
676,5850,825,2,1,0,0,0
426,5850,575,2,1,1,1,0
726,3750,525,2,1,0,0,0
626,0,775,2,1,0,0,0
1076,0,0,2,1,1,1,0
476,0,0,2,0,1,1,0
426,9850,1075,2,1,0,0,0
976,4950,675,2,1,1,1,0
276,0,0,0,1,1,0,0
326,6050,525,2,0,1,1,0
526,4750,425,2,1,1,1,0
426,0,0,2,1,0,0,0
176,0,0,2,1,1,0,0
626,0,0,2,1,1,0,0
376,11450,975,2,1,0,0,0
76,0,0,2,0,1,1,0
276,7450,675,0,0,0,1,0
976,7050,925,2,1,0,0,0
1102,7350,525,0,0,1,0,0
426,4150,525,2,1,1,0,0
1076,7350,575,2,1,0,0,0
426,7350,1025,2,1,0,0,0
526,7850,675,2,1,0,0,0
1076,4350,525,2,1,0,0,0
426,5850,625,2,1,0,0,0
826,8950,825,2,1,0,0,0
126,22150,875,2,1,1,0,0
576,0,0,2,1,0,0,0
426,5950,1625,2,1,0,0,0
176,7450,925,2,1,0,0,0
526,6750,925,2,1,1,1,0
626,5150,825,2,1,1,1,0
576,4550,475,2,1,0,0,0
976,4950,675,2,0,1,1,0
176,8450,975,2,1,0,0,0
876,0,0,0,1,1,1,0
26,4950,425,2,1,0,0,0
426,7850,1125,2,0,1,1,0
676,5950,675,2,1,0,0,0
826,9450,975,2,1,0,0,0
326,4150,2025,2,1,0,0,0
776,0,0,2,1,0,0,0
526,4050,875,2,1,0,0,0
1026,9850,625,0,0,1,0,0
926,9450,1075,0,1,1,1,0
1102,4650,475,2,1,1,0,0
526,5450,575,2,1,1,0,0
776,0,0,2,1,0,0,0
26,15550,3775,2,1,0,0,0
326,0,0,0,0,1,0,0
876,7550,875,2,1,0,0,0
1076,6150,775,2,1,1,1,0
226,8050,975,0,1,1,1,0
276,4150,475,0,1,1,1,0
26,10750,825,2,1,0,0,0
676,5650,425,2,1,0,0,0
576,4350,475,2,1,0,0,0
276,3650,3125,2,1,0,0,0
976,4850,675,2,0,1,0,0
376,14350,1025,2,1,1,0,0
1026,5750,475,0,0,1,0,0
626,8450,0,2,1,0,0,0
76,13550,625,2,1,0,0,0
826,0,0,2,1,0,0,0
876,13450,425,0,1,1,1,0
26,3450,375,2,1,1,0,0
626,11850,525,2,1,0,0,0
126,7850,625,2,1,1,0,0
126,8550,875,2,1,0,0,0
1026,5950,975,2,1,0,0,0
476,6450,0,2,1,1,1,0
926,4350,325,0,1,1,1,0
326,5350,525,2,1,0,0,0
676,7050,1775,2,1,1,0,0
176,12250,1025,2,1,0,0,0
376,6250,425,0,0,0,1,0
926,6050,725,2,1,0,0,0
476,0,0,2,1,1,1,0
826,7950,875,2,1,1,0,0
1026,15750,675,2,1,0,0,0
1076,10450,0,2,1,1,1,0
576,8750,825,2,1,0,0,0
126,7050,575,2,1,0,0,0
376,7150,875,2,1,0,0,0
226,7450,725,0,1,1,1,0
576,8250,675,2,1,0,0,a
426,10150,925,2,0,1,1,0
76,5950,575,2,1,0,0,0
926,3750,525,2,1,0,0,0
526,4550,1775,2,1,0,0,0
226,7750,575,2,1,1,0,0
276,4150,475,0,1,1,0,0
126,0,625,0,0,1,0,0
876,6350,475,2,1,0,0,0
176,9650,825,2,1,0,0,0
826,5050,825,2,1,0,0,0
76,2450,275,2,1,0,0,0
876,8350,0,2,1,0,0,0
226,5650,425,2,1,0,0,0
776,8350,1425,0,1,1,1,0
926,6550,575,2,1,1,0,0
276,0,0,2,1,0,0,0
626,8550,675,2,1,0,0,0
476,2050,225,2,1,0,0,0
76,8250,875,0,1,1,1,0
326,14450,0,2,1,0,0,0
126,5550,475,2,1,1,0,0
576,12050,225,2,1,0,0,0
676,4550,425,0,1,1,1,0
76,6650,775,2,1,0,0,0
126,12050,525,2,1,0,0,0
376,5450,425,0,1,1,0,0
676,11050,875,2,1,0,0,0
276,7850,1025,0,1,1,1,0
926,8050,775,2,1,0,0,0
1076,8850,1025,2,1,1,1,0
426,0,0,2,1,1,0,0
26,5050,625,0,1,1,1,0
426,0,0,2,0,1,0,0
676,3450,1475,2,1,0,0,0
1076,7950,725,2,1,0,0,0
526,6650,1475,2,1,0,0,0
726,5650,575,2,1,1,0,0
676,6650,775,2,1,1,0,0
26,10350,1375,2,1,0,0,0
576,5550,725,2,1,0,1,0
476,6350,525,2,1,0,0,0
326,7450,1275,2,1,0,0,0
1026,9050,1075,0,1,0,0,0
326,9650,925,2,1,1,0,0
926,6350,625,2,1,0,0,0
26,5250,475,0,1,1,1,0
926,14250,675,2,1,1,0,0
76,0,0,2,1,0,0,0
826,15250,1075,2,1,0,0,0
526,11350,875,2,1,0,0,0
326,10250,1025,2,0,1,1,0
126,6550,575,2,1,1,0,0
676,6250,575,2,1,1,1,0
526,9150,475,2,1,0,0,0
276,12050,1175,2,1,0,0,0
1026,8550,1075,0,0,1,0,0
326,7550,575,0,0,1,0,0
176,0,0,2,1,1,0,0
876,5050,475,2,1,1,1,0
576,5450,475,2,1,0,0,0
476,6450,0,2,0,1,0,0
